# ---------------------------------- WARNING ----------------------------------------				
# The data you have obtained from this automated U.S. Geological Survey database				
# have not received Director's approval and as such are provisional and subject to				
# revision.  The data are released on the condition that neither the USGS nor the				
# United States Government may be held liable for any damages resulting from its use.				
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement				
#				
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output				
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals				
#				
# Contact:   gs-w_support_nwisweb@usgs.gov				
# retrieved: 2014-10-08 01:54:04 EDT       (caww01)				
#				
# Data for the following 1 site(s) are contained in this file				
#    USGS 11472200 OUTLET C NR LONGVALE CA				
# -----------------------------------------------------------------------------------				
#				
# Data provided for site 11472200				
#    DD parameter statistic   Description				
"#    02   00060     00003     Discharge, cubic feet per second (Mean)"				
#				
# Data-value qualification codes included in this output: 				
#     A  Approved for publication -- Processing and review completed.  				
#     e  Value has been estimated.  				
# 				
agenc	y_cd       site_no	datetime	02_00060	_00003  02_00060_00003_cd
USGS	11472200	9/26/58	1.5	A
USGS	11472200	9/27/58	1.5	A
USGS	11472200	9/28/58	1.5	A
USGS	11472200	9/29/58	1.5	A
USGS	11472200	9/30/58	1.5	A
USGS	11472200	10/1/58	1.4	A
USGS	11472200	10/2/58	1.4	A
USGS	11472200	10/3/58	1.4	A
USGS	11472200	10/4/58	1.4	A
USGS	11472200	10/5/58	1.4	A
USGS	11472200	10/6/58	1.4	A
USGS	11472200	10/7/58	1.5	A
USGS	11472200	10/8/58	1.5	A
USGS	11472200	10/9/58	1.5	A
USGS	11472200	10/10/58	1.5	A
USGS	11472200	10/11/58	1.5	A
USGS	11472200	10/12/58	1.5	A
USGS	11472200	10/13/58	1.5	A
USGS	11472200	10/14/58	1.5	A
USGS	11472200	10/15/58	1.6	A
USGS	11472200	10/16/58	1.7	A
USGS	11472200	10/17/58	1.7	A
USGS	11472200	10/18/58	1.8	A
USGS	11472200	10/19/58	2.5	A
USGS	11472200	10/20/58	2.7	A
USGS	11472200	10/21/58	2.7	A
USGS	11472200	10/22/58	2.5	A
USGS	11472200	10/23/58	2.5	A
USGS	11472200	10/24/58	2.5	A
USGS	11472200	10/25/58	2.5	A
USGS	11472200	10/26/58	2.5	A
USGS	11472200	10/27/58	2.5	A
USGS	11472200	10/28/58	2.5	A
USGS	11472200	10/29/58	2.5	A
USGS	11472200	10/30/58	2.7	A
USGS	11472200	10/31/58	3.2	A
USGS	11472200	11/1/58	6.2	A
USGS	11472200	11/2/58	6.8	A
USGS	11472200	11/3/58	6.2	A
USGS	11472200	11/4/58	5.6	A
USGS	11472200	11/5/58	5	A
USGS	11472200	11/6/58	4.5	A
USGS	11472200	11/7/58	4	A
USGS	11472200	11/8/58	4	A
USGS	11472200	11/9/58	6.2	A
USGS	11472200	11/10/58	11	A
USGS	11472200	11/11/58	8.7	A
USGS	11472200	11/12/58	8	A
USGS	11472200	11/13/58	10	A
USGS	11472200	11/14/58	65	A
USGS	11472200	11/15/58	48	A
USGS	11472200	11/16/58	29	A
USGS	11472200	11/17/58	18	A
USGS	11472200	11/18/58	124	A
USGS	11472200	11/19/58	318	A
USGS	11472200	11/20/58	101	A
USGS	11472200	11/21/58	52	A
USGS	11472200	11/22/58	35	A
USGS	11472200	11/23/58	26	A
USGS	11472200	11/24/58	20	A
USGS	11472200	11/25/58	16	A
USGS	11472200	11/26/58	13	A
USGS	11472200	11/27/58	12	A
USGS	11472200	11/28/58	10	A
USGS	11472200	11/29/58	9.4	A
USGS	11472200	11/30/58	8.7	A
USGS	11472200	12/1/58	8.7	A
USGS	11472200	12/2/58	8	A
USGS	11472200	12/3/58	8	A
USGS	11472200	12/4/58	8	A
USGS	11472200	12/5/58	8	A
USGS	11472200	12/6/58	8	A
USGS	11472200	12/7/58	7.4	A
USGS	11472200	12/8/58	7.4	A
USGS	11472200	12/9/58	7.4	A
USGS	11472200	12/10/58	7.4	A
USGS	11472200	12/11/58	6.8	A
USGS	11472200	12/12/58	6.8	A
USGS	11472200	12/13/58	6.8	A
USGS	11472200	12/14/58	6.8	A
USGS	11472200	12/15/58	6.8	A
USGS	11472200	12/16/58	6.8	A
USGS	11472200	12/17/58	6.8	A
USGS	11472200	12/18/58	6.8	A
USGS	11472200	12/19/58	6.8	A
USGS	11472200	12/20/58	7.4	A
USGS	11472200	12/21/58	77	A
USGS	11472200	12/22/58	51	A
USGS	11472200	12/23/58	33	A
USGS	11472200	12/24/58	34	A
USGS	11472200	12/25/58	128	A
USGS	11472200	12/26/58	596	A
USGS	11472200	12/27/58	787	A
USGS	11472200	12/28/58	403	A
USGS	11472200	12/29/58	174	A
USGS	11472200	12/30/58	110	A
USGS	11472200	12/31/58	78	A
USGS	11472200	1/1/59	62	A
USGS	11472200	1/2/59	51	A
USGS	11472200	1/3/59	43	A
USGS	11472200	1/4/59	38	A
USGS	11472200	1/5/59	2650	A
USGS	11472200	1/6/59	2030	A
USGS	11472200	1/7/59	1910	A
USGS	11472200	1/8/59	3750	A
USGS	11472200	1/9/59	3800	A
USGS	11472200	1/10/59	1970	A
USGS	11472200	1/11/59	1690	A
USGS	11472200	1/12/59	5810	A
USGS	11472200	1/13/59	2010	A
USGS	11472200	1/14/59	867	A
USGS	11472200	1/15/59	466	A
USGS	11472200	1/16/59	336	A
USGS	11472200	1/17/59	254	A
USGS	11472200	1/18/59	208	A
USGS	11472200	1/19/59	177	A
USGS	11472200	1/20/59	152	A
USGS	11472200	1/21/59	134	A
USGS	11472200	1/22/59	120	A
USGS	11472200	1/23/59	108	A
USGS	11472200	1/24/59	904	A
USGS	11472200	1/25/59	2060	A
USGS	11472200	1/26/59	1460	A
USGS	11472200	1/27/59	2190	A
USGS	11472200	1/28/59	1970	A
USGS	11472200	1/29/59	996	A
USGS	11472200	1/30/59	640	A
USGS	11472200	1/31/59	450	A
USGS	11472200	2/1/59	347	A
USGS	11472200	2/2/59	278	A
USGS	11472200	2/3/59	230	A
USGS	11472200	2/4/59	203	A
USGS	11472200	2/5/59	182	A
USGS	11472200	2/6/59	163	A
USGS	11472200	2/7/59	146	A
USGS	11472200	2/8/59	136	A
USGS	11472200	2/9/59	162	A
USGS	11472200	2/10/59	1060	A
USGS	11472200	2/11/59	1540	A
USGS	11472200	2/12/59	742	A
USGS	11472200	2/13/59	446	A
USGS	11472200	2/14/59	4550	A
USGS	11472200	2/15/59	4210	A
USGS	11472200	2/16/59	5980	A
USGS	11472200	2/17/59	4060	A
USGS	11472200	2/18/59	3650	A
USGS	11472200	2/19/59	2350	A
USGS	11472200	2/20/59	1900	A
USGS	11472200	2/21/59	1480	A
USGS	11472200	2/22/59	888	A
USGS	11472200	2/23/59	640	A
USGS	11472200	2/24/59	494	A
USGS	11472200	2/25/59	403	A
USGS	11472200	2/26/59	336	A
USGS	11472200	2/27/59	287	A
USGS	11472200	2/28/59	248	A
USGS	11472200	3/1/59	220	A
USGS	11472200	3/2/59	198	A
USGS	11472200	3/3/59	177	A
USGS	11472200	3/4/59	159	A
USGS	11472200	3/5/59	146	A
USGS	11472200	3/6/59	136	A
USGS	11472200	3/7/59	126	A
USGS	11472200	3/8/59	116	A
USGS	11472200	3/9/59	108	A
USGS	11472200	3/10/59	100	A
USGS	11472200	3/11/59	95	A
USGS	11472200	3/12/59	89	A
USGS	11472200	3/13/59	86	A
USGS	11472200	3/14/59	84	A
USGS	11472200	3/15/59	81	A
USGS	11472200	3/16/59	76	A
USGS	11472200	3/17/59	72	A
USGS	11472200	3/18/59	70	A
USGS	11472200	3/19/59	66	A
USGS	11472200	3/20/59	64	A
USGS	11472200	3/21/59	65	A
USGS	11472200	3/22/59	79	A
USGS	11472200	3/23/59	359	A
USGS	11472200	3/24/59	323	A
USGS	11472200	3/25/59	317	A
USGS	11472200	3/26/59	608	A
USGS	11472200	3/27/59	281	A
USGS	11472200	3/28/59	213	A
USGS	11472200	3/29/59	206	A
USGS	11472200	3/30/59	1650	A
USGS	11472200	3/31/59	763	A
USGS	11472200	4/1/59	418	A
USGS	11472200	4/2/59	305	A
USGS	11472200	4/3/59	242	A
USGS	11472200	4/4/59	208	A
USGS	11472200	4/5/59	184	A
USGS	11472200	4/6/59	161	A
USGS	11472200	4/7/59	140	A
USGS	11472200	4/8/59	124	A
USGS	11472200	4/9/59	112	A
USGS	11472200	4/10/59	102	A
USGS	11472200	4/11/59	97	A
USGS	11472200	4/12/59	88	A
USGS	11472200	4/13/59	81	A
USGS	11472200	4/14/59	77	A
USGS	11472200	4/15/59	71	A
USGS	11472200	4/16/59	66	A
USGS	11472200	4/17/59	64	A
USGS	11472200	4/18/59	60	A
USGS	11472200	4/19/59	58	A
USGS	11472200	4/20/59	55	A
USGS	11472200	4/21/59	52	A
USGS	11472200	4/22/59	51	A
USGS	11472200	4/23/59	48	A
USGS	11472200	4/24/59	46	A
USGS	11472200	4/25/59	55	A
USGS	11472200	4/26/59	99	A
USGS	11472200	4/27/59	70	A
USGS	11472200	4/28/59	56	A
USGS	11472200	4/29/59	49	A
USGS	11472200	4/30/59	46	A
USGS	11472200	5/1/59	45	A
USGS	11472200	5/2/59	45	A
USGS	11472200	5/3/59	40	A
USGS	11472200	5/4/59	38	A
USGS	11472200	5/5/59	35	A
USGS	11472200	5/6/59	34	A
USGS	11472200	5/7/59	33	A
USGS	11472200	5/8/59	30	A
USGS	11472200	5/9/59	29	A
USGS	11472200	5/10/59	28	A
USGS	11472200	5/11/59	26	A
USGS	11472200	5/12/59	25	A
USGS	11472200	5/13/59	24	A
USGS	11472200	5/14/59	22	A
USGS	11472200	5/15/59	22	A
USGS	11472200	5/16/59	22	A
USGS	11472200	5/17/59	22	A
USGS	11472200	5/18/59	22	A
USGS	11472200	5/19/59	22	A
USGS	11472200	5/20/59	21	A
USGS	11472200	5/21/59	20	A
USGS	11472200	5/22/59	18	A
USGS	11472200	5/23/59	22	A
USGS	11472200	5/24/59	20	A
USGS	11472200	5/25/59	19	A
USGS	11472200	5/26/59	18	A
USGS	11472200	5/27/59	16	A
USGS	11472200	5/28/59	16	A
USGS	11472200	5/29/59	15	A
USGS	11472200	5/30/59	13	A
USGS	11472200	5/31/59	12	A
USGS	11472200	6/1/59	11	A
USGS	11472200	6/2/59	11	A
USGS	11472200	6/3/59	9.9	A
USGS	11472200	6/4/59	9.9	A
USGS	11472200	6/5/59	9.2	A
USGS	11472200	6/6/59	8.6	A
USGS	11472200	6/7/59	8	A
USGS	11472200	6/8/59	8	A
USGS	11472200	6/9/59	8	A
USGS	11472200	6/10/59	7.4	A
USGS	11472200	6/11/59	7.4	A
USGS	11472200	6/12/59	7.4	A
USGS	11472200	6/13/59	6.9	A
USGS	11472200	6/14/59	6.9	A
USGS	11472200	6/15/59	6.9	A
USGS	11472200	6/16/59	6.9	A
USGS	11472200	6/17/59	6.4	A
USGS	11472200	6/18/59	6.9	A
USGS	11472200	6/19/59	5.9	A
USGS	11472200	6/20/59	5.5	A
USGS	11472200	6/21/59	4.7	A
USGS	11472200	6/22/59	4	A
USGS	11472200	6/23/59	3.6	A
USGS	11472200	6/24/59	3.4	A
USGS	11472200	6/25/59	2.8	A
USGS	11472200	6/26/59	3	A
USGS	11472200	6/27/59	3	A
USGS	11472200	6/28/59	2.8	A
USGS	11472200	6/29/59	2.8	A
USGS	11472200	6/30/59	2.6	A
USGS	11472200	7/1/59	2.3	A
USGS	11472200	7/2/59	1.9	A
USGS	11472200	7/3/59	1.8	A
USGS	11472200	7/4/59	1.6	A
USGS	11472200	7/5/59	1.4	A
USGS	11472200	7/6/59	1.4	A
USGS	11472200	7/7/59	1.3	A
USGS	11472200	7/8/59	1.3	A
USGS	11472200	7/9/59	1.2	A
USGS	11472200	7/10/59	1	A
USGS	11472200	7/11/59	1	A
USGS	11472200	7/12/59	0.9	A
USGS	11472200	7/13/59	0.8	A
USGS	11472200	7/14/59	0.8	A
USGS	11472200	7/15/59	0.7	A
USGS	11472200	7/16/59	0.7	A
USGS	11472200	7/17/59	0.7	A
USGS	11472200	7/18/59	0.6	A
USGS	11472200	7/19/59	0.6	A
USGS	11472200	7/20/59	0.6	A
USGS	11472200	7/21/59	0.6	A
USGS	11472200	7/22/59	0.6	A
USGS	11472200	7/23/59	0.6	A
USGS	11472200	7/24/59	0.6	A
USGS	11472200	7/25/59	0.6	A
USGS	11472200	7/26/59	0.6	A
USGS	11472200	7/27/59	0.5	A
USGS	11472200	7/28/59	0.5	A
USGS	11472200	7/29/59	0.5	A
USGS	11472200	7/30/59	0.5	A
USGS	11472200	7/31/59	0.4	A
USGS	11472200	8/1/59	0.4	A
USGS	11472200	8/2/59	0.4	A
USGS	11472200	8/3/59	0.4	A
USGS	11472200	8/4/59	0.4	A
USGS	11472200	8/5/59	0.4	A
USGS	11472200	8/6/59	0.4	A
USGS	11472200	8/7/59	0.5	A
USGS	11472200	8/8/59	0.6	A
USGS	11472200	8/9/59	0.6	A
USGS	11472200	8/10/59	0.5	A
USGS	11472200	8/11/59	0.4	A
USGS	11472200	8/12/59	0.3	A
USGS	11472200	8/13/59	0.2	A
USGS	11472200	8/14/59	0.1	A
USGS	11472200	8/15/59	0	A
USGS	11472200	8/16/59	0	A
USGS	11472200	8/17/59	0	A
USGS	11472200	8/18/59	0.1	A
USGS	11472200	8/19/59	0.3	A
USGS	11472200	8/20/59	0.3	A
USGS	11472200	8/21/59	0.6	A
USGS	11472200	8/22/59	0.6	A
USGS	11472200	8/23/59	0.6	A
USGS	11472200	8/24/59	0.5	A
USGS	11472200	8/25/59	0.5	A
USGS	11472200	8/26/59	0.4	A
USGS	11472200	8/27/59	0.4	A
USGS	11472200	8/28/59	0.4	A
USGS	11472200	8/29/59	0.4	A
USGS	11472200	8/30/59	0.4	A
USGS	11472200	8/31/59	0.4	A
USGS	11472200	9/1/59	0.4	A
USGS	11472200	9/2/59	0.5	A
USGS	11472200	9/3/59	0.5	A
USGS	11472200	9/4/59	0.5	A
USGS	11472200	9/5/59	0.5	A
USGS	11472200	9/6/59	0.5	A
USGS	11472200	9/7/59	0.5	A
USGS	11472200	9/8/59	0.5	A
USGS	11472200	9/9/59	0.4	A
USGS	11472200	9/10/59	0.4	A
USGS	11472200	9/11/59	0.4	A
USGS	11472200	9/12/59	0.4	A
USGS	11472200	9/13/59	0.5	A
USGS	11472200	9/14/59	0.6	A
USGS	11472200	9/15/59	0.8	A
USGS	11472200	9/16/59	1	A
USGS	11472200	9/17/59	0.9	A
USGS	11472200	9/18/59	19	A
USGS	11472200	9/19/59	18	A
USGS	11472200	9/20/59	11	A
USGS	11472200	9/21/59	6.9	A
USGS	11472200	9/22/59	5.5	A
USGS	11472200	9/23/59	3.6	A
USGS	11472200	9/24/59	2.8	A
USGS	11472200	9/25/59	2.1	A
USGS	11472200	9/26/59	1.9	A
USGS	11472200	9/27/59	1.6	A
USGS	11472200	9/28/59	1.4	A
USGS	11472200	9/29/59	1.3	A
USGS	11472200	9/30/59	5.9	A
USGS	11472200	10/1/59	1.9	A
USGS	11472200	10/2/59	1.3	A
USGS	11472200	10/3/59	1.2	A
USGS	11472200	10/4/59	1.2	A
USGS	11472200	10/5/59	1	A
USGS	11472200	10/6/59	1	A
USGS	11472200	10/7/59	1.2	A
USGS	11472200	10/8/59	1.4	A
USGS	11472200	10/9/59	1.9	A
USGS	11472200	10/10/59	2.1	A
USGS	11472200	10/11/59	1.9	A
USGS	11472200	10/12/59	1.8	A
USGS	11472200	10/13/59	1.8	A
USGS	11472200	10/14/59	1.6	A
USGS	11472200	10/15/59	1.6	A
USGS	11472200	10/16/59	1.6	A
USGS	11472200	10/17/59	1.6	A
USGS	11472200	10/18/59	1.6	A
USGS	11472200	10/19/59	1.8	A
USGS	11472200	10/20/59	1.8	A
USGS	11472200	10/21/59	1.8	A
USGS	11472200	10/22/59	1.9	A
USGS	11472200	10/23/59	1.9	A
USGS	11472200	10/24/59	1.9	A
USGS	11472200	10/25/59	1.9	A
USGS	11472200	10/26/59	1.9	A
USGS	11472200	10/27/59	1.9	A
USGS	11472200	10/28/59	1.9	A
USGS	11472200	10/29/59	1.9	A
USGS	11472200	10/30/59	1.8	A
USGS	11472200	10/31/59	1.8	A
USGS	11472200	11/1/59	1.8	A
USGS	11472200	11/2/59	1.8	A
USGS	11472200	11/3/59	1.8	A
USGS	11472200	11/4/59	2.8	A
USGS	11472200	11/5/59	2.3	A
USGS	11472200	11/6/59	2.1	A
USGS	11472200	11/7/59	2.1	A
USGS	11472200	11/8/59	1.9	A
USGS	11472200	11/9/59	1.9	A
USGS	11472200	11/10/59	1.9	A
USGS	11472200	11/11/59	1.9	A
USGS	11472200	11/12/59	1.9	A
USGS	11472200	11/13/59	1.9	A
USGS	11472200	11/14/59	2.1	A
USGS	11472200	11/15/59	2.1	A
USGS	11472200	11/16/59	2.1	A
USGS	11472200	11/17/59	2.1	A
USGS	11472200	11/18/59	2.3	A
USGS	11472200	11/19/59	2.6	A
USGS	11472200	11/20/59	2.6	A
USGS	11472200	11/21/59	2.8	A
USGS	11472200	11/22/59	2.8	A
USGS	11472200	11/23/59	2.8	A
USGS	11472200	11/24/59	2.8	A
USGS	11472200	11/25/59	2.8	A
USGS	11472200	11/26/59	3	A
USGS	11472200	11/27/59	3	A
USGS	11472200	11/28/59	3.4	A
USGS	11472200	11/29/59	3.4	A
USGS	11472200	11/30/59	3.4	A
USGS	11472200	12/1/59	3	A
USGS	11472200	12/2/59	3.4	A
USGS	11472200	12/3/59	3.4	A
USGS	11472200	12/4/59	3.4	A
USGS	11472200	12/5/59	3.4	A
USGS	11472200	12/6/59	3	A
USGS	11472200	12/7/59	3	A
USGS	11472200	12/8/59	3	A
USGS	11472200	12/9/59	3.4	A
USGS	11472200	12/10/59	3.6	A
USGS	11472200	12/11/59	3.6	A
USGS	11472200	12/12/59	4.7	A
USGS	11472200	12/13/59	7.4	A
USGS	11472200	12/14/59	8	A
USGS	11472200	12/15/59	7.4	A
USGS	11472200	12/16/59	5.9	A
USGS	11472200	12/17/59	5.1	A
USGS	11472200	12/18/59	4.4	A
USGS	11472200	12/19/59	4	A
USGS	11472200	12/20/59	3.6	A
USGS	11472200	12/21/59	3.6	A
USGS	11472200	12/22/59	3.6	A
USGS	11472200	12/23/59	9.2	A
USGS	11472200	12/24/59	93	A
USGS	11472200	12/25/59	126	A
USGS	11472200	12/26/59	60	A
USGS	11472200	12/27/59	31	A
USGS	11472200	12/28/59	20	A
USGS	11472200	12/29/59	13	A
USGS	11472200	12/30/59	9.9	A
USGS	11472200	12/31/59	6.9	A
USGS	11472200	1/1/60	5.9	A
USGS	11472200	1/2/60	4.7	A
USGS	11472200	1/3/60	4.4	A
USGS	11472200	1/4/60	4	A
USGS	11472200	1/5/60	4	A
USGS	11472200	1/6/60	3.6	A
USGS	11472200	1/7/60	5.9	A
USGS	11472200	1/8/60	539	A
USGS	11472200	1/9/60	154	A
USGS	11472200	1/10/60	86	A
USGS	11472200	1/11/60	566	A
USGS	11472200	1/12/60	340	A
USGS	11472200	1/13/60	136	A
USGS	11472200	1/14/60	104	A
USGS	11472200	1/15/60	99	A
USGS	11472200	1/16/60	91	A
USGS	11472200	1/17/60	97	A
USGS	11472200	1/18/60	116	A
USGS	11472200	1/19/60	154	A
USGS	11472200	1/20/60	150	A
USGS	11472200	1/21/60	491	A
USGS	11472200	1/22/60	474	A
USGS	11472200	1/23/60	272	A
USGS	11472200	1/24/60	333	A
USGS	11472200	1/25/60	1530	A
USGS	11472200	1/26/60	1270	A
USGS	11472200	1/27/60	1160	A
USGS	11472200	1/28/60	1440	A
USGS	11472200	1/29/60	1390	A
USGS	11472200	1/30/60	2200	A
USGS	11472200	1/31/60	876	A
USGS	11472200	2/1/60	4480	A
USGS	11472200	2/2/60	2810	A
USGS	11472200	2/3/60	1820	A
USGS	11472200	2/4/60	1330	A
USGS	11472200	2/5/60	1760	A
USGS	11472200	2/6/60	1080	A
USGS	11472200	2/7/60	9490	A
USGS	11472200	2/8/60	21500	A
USGS	11472200	2/9/60	13900	A
USGS	11472200	2/10/60	6850	A
USGS	11472200	2/11/60	3430	A
USGS	11472200	2/12/60	1900	A
USGS	11472200	2/13/60	942	A
USGS	11472200	2/14/60	603	A
USGS	11472200	2/15/60	448	A
USGS	11472200	2/16/60	345	A
USGS	11472200	2/17/60	311	A
USGS	11472200	2/18/60	338	A
USGS	11472200	2/19/60	304	A
USGS	11472200	2/20/60	240	A
USGS	11472200	2/21/60	205	A
USGS	11472200	2/22/60	184	A
USGS	11472200	2/23/60	162	A
USGS	11472200	2/24/60	142	A
USGS	11472200	2/25/60	131	A
USGS	11472200	2/26/60	122	A
USGS	11472200	2/27/60	110	A
USGS	11472200	2/28/60	99	A
USGS	11472200	2/29/60	90	A
USGS	11472200	3/1/60	83	A
USGS	11472200	3/2/60	76	A
USGS	11472200	3/3/60	681	A
USGS	11472200	3/4/60	4470	A
USGS	11472200	3/5/60	5710	A
USGS	11472200	3/6/60	3400	A
USGS	11472200	3/7/60	4910	A
USGS	11472200	3/8/60	2660	A
USGS	11472200	3/9/60	1450	A
USGS	11472200	3/10/60	741	A
USGS	11472200	3/11/60	852	A
USGS	11472200	3/12/60	2180	A
USGS	11472200	3/13/60	1790	A
USGS	11472200	3/14/60	948	A
USGS	11472200	3/15/60	626	A
USGS	11472200	3/16/60	488	A
USGS	11472200	3/17/60	388	A
USGS	11472200	3/18/60	321	A
USGS	11472200	3/19/60	272	A
USGS	11472200	3/20/60	235	A
USGS	11472200	3/21/60	211	A
USGS	11472200	3/22/60	190	A
USGS	11472200	3/23/60	174	A
USGS	11472200	3/24/60	158	A
USGS	11472200	3/25/60	146	A
USGS	11472200	3/26/60	144	A
USGS	11472200	3/27/60	289	A
USGS	11472200	3/28/60	653	A
USGS	11472200	3/29/60	301	A
USGS	11472200	3/30/60	2090	A
USGS	11472200	3/31/60	1180	A
USGS	11472200	4/1/60	710	A
USGS	11472200	4/2/60	484	A
USGS	11472200	4/3/60	377	A
USGS	11472200	4/4/60	301	A
USGS	11472200	4/5/60	259	A
USGS	11472200	4/6/60	226	A
USGS	11472200	4/7/60	205	A
USGS	11472200	4/8/60	184	A
USGS	11472200	4/9/60	168	A
USGS	11472200	4/10/60	156	A
USGS	11472200	4/11/60	158	A
USGS	11472200	4/12/60	144	A
USGS	11472200	4/13/60	131	A
USGS	11472200	4/14/60	168	A
USGS	11472200	4/15/60	133	A
USGS	11472200	4/16/60	118	A
USGS	11472200	4/17/60	107	A
USGS	11472200	4/18/60	101	A
USGS	11472200	4/19/60	103	A
USGS	11472200	4/20/60	96	A
USGS	11472200	4/21/60	89	A
USGS	11472200	4/22/60	87	A
USGS	11472200	4/23/60	87	A
USGS	11472200	4/24/60	90	A
USGS	11472200	4/25/60	99	A
USGS	11472200	4/26/60	120	A
USGS	11472200	4/27/60	400	A
USGS	11472200	4/28/60	277	A
USGS	11472200	4/29/60	184	A
USGS	11472200	4/30/60	144	A
USGS	11472200	5/1/60	125	A
USGS	11472200	5/2/60	122	A
USGS	11472200	5/3/60	112	A
USGS	11472200	5/4/60	116	A
USGS	11472200	5/5/60	101	A
USGS	11472200	5/6/60	89	A
USGS	11472200	5/7/60	81	A
USGS	11472200	5/8/60	76	A
USGS	11472200	5/9/60	73	A
USGS	11472200	5/10/60	66	A
USGS	11472200	5/11/60	61	A
USGS	11472200	5/12/60	60	A
USGS	11472200	5/13/60	58	A
USGS	11472200	5/14/60	54	A
USGS	11472200	5/15/60	51	A
USGS	11472200	5/16/60	47	A
USGS	11472200	5/17/60	46	A
USGS	11472200	5/18/60	42	A
USGS	11472200	5/19/60	39	A
USGS	11472200	5/20/60	38	A
USGS	11472200	5/21/60	41	A
USGS	11472200	5/22/60	42	A
USGS	11472200	5/23/60	136	A
USGS	11472200	5/24/60	807	A
USGS	11472200	5/25/60	1360	A
USGS	11472200	5/26/60	1040	A
USGS	11472200	5/27/60	580	A
USGS	11472200	5/28/60	362	A
USGS	11472200	5/29/60	256	A
USGS	11472200	5/30/60	205	A
USGS	11472200	5/31/60	166	A
USGS	11472200	6/1/60	142	A
USGS	11472200	6/2/60	122	A
USGS	11472200	6/3/60	105	A
USGS	11472200	6/4/60	90	A
USGS	11472200	6/5/60	80	A
USGS	11472200	6/6/60	73	A
USGS	11472200	6/7/60	68	A
USGS	11472200	6/8/60	61	A
USGS	11472200	6/9/60	57	A
USGS	11472200	6/10/60	51	A
USGS	11472200	6/11/60	46	A
USGS	11472200	6/12/60	42	A
USGS	11472200	6/13/60	37	A
USGS	11472200	6/14/60	33	A
USGS	11472200	6/15/60	30	A
USGS	11472200	6/16/60	28	A
USGS	11472200	6/17/60	26	A
USGS	11472200	6/18/60	24	A
USGS	11472200	6/19/60	23	A
USGS	11472200	6/20/60	21	A
USGS	11472200	6/21/60	20	A
USGS	11472200	6/22/60	18	A
USGS	11472200	6/23/60	18	A
USGS	11472200	6/24/60	16	A
USGS	11472200	6/25/60	16	A
USGS	11472200	6/26/60	15	A
USGS	11472200	6/27/60	14	A
USGS	11472200	6/28/60	13	A
USGS	11472200	6/29/60	13	A
USGS	11472200	6/30/60	12	A
USGS	11472200	7/1/60	12	A
USGS	11472200	7/2/60	11	A
USGS	11472200	7/3/60	11	A
USGS	11472200	7/4/60	10	A
USGS	11472200	7/5/60	9.4	A
USGS	11472200	7/6/60	8.6	A
USGS	11472200	7/7/60	7.8	A
USGS	11472200	7/8/60	7	A
USGS	11472200	7/9/60	6.7	A
USGS	11472200	7/10/60	6.4	A
USGS	11472200	7/11/60	6.1	A
USGS	11472200	7/12/60	5.8	A
USGS	11472200	7/13/60	5.5	A
USGS	11472200	7/14/60	5.5	A
USGS	11472200	7/15/60	5.2	A
USGS	11472200	7/16/60	5.2	A
USGS	11472200	7/17/60	4.6	A
USGS	11472200	7/18/60	4.3	A
USGS	11472200	7/19/60	4.2	A
USGS	11472200	7/20/60	4	A
USGS	11472200	7/21/60	3.8	A
USGS	11472200	7/22/60	3.7	A
USGS	11472200	7/23/60	3.6	A
USGS	11472200	7/24/60	3.5	A
USGS	11472200	7/25/60	3.4	A
USGS	11472200	7/26/60	3.3	A
USGS	11472200	7/27/60	3.2	A
USGS	11472200	7/28/60	3.1	A
USGS	11472200	7/29/60	3	A
USGS	11472200	7/30/60	2.9	A
USGS	11472200	7/31/60	2.8	A
USGS	11472200	8/1/60	2.7	A
USGS	11472200	8/2/60	2.6	A
USGS	11472200	8/3/60	2.6	A
USGS	11472200	8/4/60	2.5	A
USGS	11472200	8/5/60	2.4	A
USGS	11472200	8/6/60	2.3	A
USGS	11472200	8/7/60	2.2	A
USGS	11472200	8/8/60	2.1	A
USGS	11472200	8/9/60	2	A
USGS	11472200	8/10/60	2	A
USGS	11472200	8/11/60	2	A
USGS	11472200	8/12/60	1.9	A
USGS	11472200	8/13/60	1.9	A
USGS	11472200	8/14/60	1.9	A
USGS	11472200	8/15/60	1.9	A
USGS	11472200	8/16/60	1.9	A
USGS	11472200	8/17/60	1.8	A
USGS	11472200	8/18/60	1.8	A
USGS	11472200	8/19/60	1.8	A
USGS	11472200	8/20/60	1.8	A
USGS	11472200	8/21/60	1.8	A
USGS	11472200	8/22/60	1.7	A
USGS	11472200	8/23/60	1.7	A
USGS	11472200	8/24/60	1.5	A
USGS	11472200	8/25/60	1.3	A
USGS	11472200	8/26/60	1.1	A
USGS	11472200	8/27/60	1	A
USGS	11472200	8/28/60	1	A
USGS	11472200	8/29/60	1	A
USGS	11472200	8/30/60	1	A
USGS	11472200	8/31/60	1	A
USGS	11472200	9/1/60	1	A
USGS	11472200	9/2/60	1	A
USGS	11472200	9/3/60	1	A
USGS	11472200	9/4/60	1.2	A
USGS	11472200	9/5/60	1.2	A
USGS	11472200	9/6/60	1.2	A
